identifier_omeka,identifier_title,note_filename,location_url_ObjectInContext,location_url_ObjectInContext_2,location_url_ObjectInContext_3,title,namePart,title2,title2_type,dateCreated,form,form_authority,form_authority_identifier,form_2,form_2_authority,form_2_authority_identifier,keyDate_start,keyDate_end,dateQualifier,digitalOrigin,physicalLocation_text,physicalLocation,physicalLocation_authority,physicalLocation_authority_identifier,languageOfCataloging,shelfLocator,relatedItem_collection,place,place_authority_identifier,note,language,language_authority,language_authority_identifier,subject_topic,subject_topic_authority,subject_topic_authority_identifier,subject_name,subject_name_authority,subject_name_authority_identifier,subject_name_type,subject_name_2,subject_name_2_authority,subject_name_2_authority_identifier,subject_name_2_type,subject_name_3,subject_name_3_authority,subject_name_3_authority_identifier,subject_name_3_type,subject_name_4,subject_name_4_authority,subject_name_4_authority_identifier,subject_name_4_type,subject_name_5,subject_name_5_authority,subject_name_5_authority_identifier,subject_name_5_type,subject_name_6,subject_name_6_authority,subject_name_6_authority_identifier,subject_name_6_type,subject_name_7,subject_name_7_authority,subject_name_7_authority_identifier,subject_name_7_type,subject_name_8,subject_name_8_authority,subject_name_8_authority_identifier,subject_name_8_type,subject_name_9,subject_name_9_authority,subject_name_9_authority_identifier,subject_name_9_type,subject_geographic,subject_geographic_authority,subject_geographic_authority_identifier,name_primary,name_primary_authority,name_primary_authority_identifier,name_primary_Relator,name_primary_Relator_authority,name_primary_Relator_type,name_primary_Relator_authority_identifier,name_primary_type,name,name_authority,name_authority_identifier,nameRelator,nameRelator_authority,nameRelator_type,nameRelator_authority_identifier,name_type,name_02,name_02_authority,name_02_authority_identifier,name_02_Relator,name_02_Relator_authority,name_02_Relator_type,name_02_Relator_authority_identifier,name_02_type,name_03,name_03_authority,name_03_authority_identifier,name_03_Relator,name_03_Relator_authority,name_03_Relator_type,name_03_Relator_authority_identifier,name_03_type,name_04,name_04_authority,name_04_authority_identifier,name_04_Relator,name_04_Relator_authority,name_04_Relator_type,name_04_Relator_authority_identifier,name_04_typle,name_05,name_05_authority,name_05_authority_identifier,name_05_Relator,name_05_Relator_authority,name_05_Relator_type,name_05_Relator_authority_identifier,name_05_type,name_06,name_06_authority,name_06_authority_identifier,name_06_Relator,name_06_Relator_authority,name_06_Relator_type,name_06_Relator_authority_identifier,name_06_type,name_07,name_07_authority,name_07_authority_identifier,name_07_Relator,name_07_Relator_authority,name_07_Relator_type,name_07_Relator_authority_identifier,name_07_type,name_08,name_08_authority,name_08_authority_identifier,name_08_Relator,name_08_Relator_authority,name_08_Relator_type,name_08_Relator_authority_identifier,name_08_type,name_09,name_09_authority,name_09_authority_identifier,name_09_Relator,name_09_Relator_authority,name_09_Relator_type,name_09_Relator_authority_identifier,name_09_type,name_10,name_10_authority,name_10_authority_identifier,name_10_Relator,name_10_Relator_authority,name_10_Relator_type,name_10_Relator_authority_identifier,name_10_type,name_11,name_11_authority,name_11_authority_identifier,name_11_Relator,name_11_Relator_authority,name_11_Relator_type,name_11_Relator_authority_identifier,name_11_type,name_12,name_12_authority,name_12_authority_identifier,name_12_Relator,name_12_Relator_authority,name_12_Relator_type,name_12_Relator_authority_identifier,name_12_type,name_13,name_13_authority,name_13_authority_identifier,name_13_Relator,name_13_Relator_authority,name_13_Relator_type,name_13_Relator_authority_identifier,name_13_type,abstract,publisher,relatedItem,relatedItem_authority,relatedItem_identifier,relatedItem_type,note_ownership,typeOfResource,relatedItem_Project,projectURL
omeka_441,perkins_miw_000,original filename: perkins_090074215.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/immigration---impeachment/harry-bridges,,,"Letter from Martin Dies, Chairman of the Special Committee on Un-American Activities, to Frances Perkins, requesting Harry Bridges case file",,,,"August 18, 1938",correspondence,aat,http://vocab.getty.edu/aat/300026877,,,,1938-08-18,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 3,Frances Perkins Papers,Washington (D.C.),http://id.loc.gov/authorities/names/n79018774,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Bridges, Harry, 1901-1990",naf,http://id.loc.gov/authorities/names/n86111261,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dies, Martin, 1900-1972",naf,http://id.loc.gov/authorities/names/n91085053,aut,marcrelator,code,http://id.loc.gov/vocabulary/relators/aut,personal,United States. Congress. House. Special Committee on Un-American Activities (1938-1944),naf,http://id.loc.gov/authorities/names/n80061064,ctb,marcrelator,http://id.loc.gov/vocabulary/relators/ctb,code,corporate,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Martin Dies, Chairman, House of Representatives Special Committee on Un-American Activities, wrote to Frances Perkins, then Labor Secretary, requesting the file on the Harry Bridges case.",,,,,,Gift of Frances Perkins,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_440,perkins_pkv_001,original filename: perkins_090074213.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/immigration---impeachment/immigration,,,"Letter, with clipping, sent from Felix Frankfurter to Frances Perkins about visa for German Jewish refugees",,,,"April 27, 1933",correspondence,aat,http://vocab.getty.edu/aat/300026877,,,,1933-04-27,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 4,Frances Perkins Papers,Cambridge (Mass.),http://id.loc.gov/authorities/names/n79061258,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Frankfurter, Felix, 1882-1965",naf,http://id.loc.gov/authorities/names/n50025733,aut,marcrelator,code,http://id.loc.gov/vocabulary/relators/aut,personal,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Letter with attached newspaper clipping: ""Germany Is Too Easy on Jews, Goebbels Asks Stronger Attack"" reported by the Jewish Telegraphic Agency and written in Cologne on April 25 [1933?]. Source publication of clipping unknown.",,,,,,Gift of Frances Perkins,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_440,perkins_pkv_002,original filename: 090074214.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/immigration---impeachment/immigration,,,"Letter, with clipping, sent from Felix Frankfurter to Frances Perkins about visa for German Jewish refugees",,,,"April 27, 1933",correspondence,aat,http://vocab.getty.edu/aat/300026877,,,,1933-04-27,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 4,Frances Perkins Papers,Cambridge (Mass.),http://id.loc.gov/authorities/names/n79061258,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Frankfurter, Felix, 1882-1965",naf,http://id.loc.gov/authorities/names/n50025733,aut,marcrelator,code,http://id.loc.gov/vocabulary/relators/aut,personal,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Letter with attached newspaper clipping: ""Germany Is Too Easy on Jews, Goebbels Asks Stronger Attack"" reported by the Jewish Telegraphic Agency and written in Cologne on April 25 [1933?]. Source publication of clipping unknown.",,,,,,Gift of Frances Perkins,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_439,perkins_wwa_000,original filename: perkins_090074212.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/immigration---impeachment/immigration,,,Letter from Edwin I. Stearns to Secretary of Labor Frances Perkins on the Whispering Campaign against Perkins,,,,"April 13, 1936",correspondence,aat,http://vocab.getty.edu/aat/300026877,,,,1936-04-13,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 104,Frances Perkins Papers,Caldwell (N.J.),http://id.loc.gov/authorities/names/n86114825,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stearns, Edwin I.",,,aut,marcrelator,code,http://id.loc.gov/vocabulary/relators/aut,personal,"Perkins, Frances, 1880-1965",,,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this “Personally Written” letter to Perkins, the Pastor of the First Presbyterian Church of Caldwell, New Jersey, asks “Why have you stopped alien deportations?” calling for her to give a “full biographical statement,” and asking “Why is your official family so filled with subversive jewish personalities?”",,,,,,Gift of Frances Perkins,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_438,perkins_uut_000,original filename: perkins_090074211.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/immigration---impeachment/immigration,,,Anonymous letter sent to Secretary of Labor Frances Perkins about antisemitism,,,,"April 8, 1936",correspondence,aat,http://vocab.getty.edu/aat/300026877,,,,1936-04-08,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 104,Frances Perkins Papers,Boston (Mass.),http://id.loc.gov/authorities/names/n79045553,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Antisemitism,fast,http://id.worldcat.org/fast/810769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,naf,http://id.loc.gov/authorities/names/n78095330,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,cre,marcrelator,code,http://id.loc.gov/vocabulary/relators/cre,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"An anonymous letter to Perkins concerning antisemitism and the whispering campaign against her, sent “from one who knows.”",,,,,,Gift of Frances Perkins,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_437,perkins_lko_000,original filename: perkins_090074210.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/immigration---impeachment/immigration,https://exhibitions.cul.columbia.edu/exhibits/show/melting-pot/fighters/emma_goldman,,Letter from George Rosenberger to Secretary of Labor Frances Perkins about Emma Goldman,,,,"January 15, 1934",correspondence,aat,http://vocab.getty.edu/aat/300026877,,,,1934-01-15,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 73,Frances Perkins Papers,"Queens (New York, N.Y.)",http://id.loc.gov/authorities/names/n81047346,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Goldman, Emma, 1869-1940",naf,http://id.loc.gov/authorities/names/n50034593,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rosenberger, George Jay",,,aut,marcrelator,code,http://id.loc.gov/vocabulary/relators/aut,personal,"Perkins, Frances, 1880-1965",,,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Rosenberger wrote to then Secretary of Labor Frances Perkins to express his opinion that Emma Goldman should not be allowed into the United States.,,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_436,perkins_ivu_001,original filename: perkins_090074208.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/immigration---impeachment/immigration-and-impeachment,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/immigration---impeachment/immigration,https://exhibitions.cul.columbia.edu/exhibits/show/melting-pot/fighters/emma_goldman,Telegram to Secretary of Labor Frances Perkins concerning Emma Goldman's admittance into the United States,,,,"April 5, 1934",correspondence,aat,http://vocab.getty.edu/aat/300026877,,,,1934-04-05,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 73,Frances Perkins Papers,Chicago (Ill.),http://id.loc.gov/authorities/names/n78086438,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Goldman, Emma, 1869-1940",naf,http://id.loc.gov/authorities/names/n50034593,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,cre,marcrelator,code,http://id.loc.gov/vocabulary/relators/cre,personal,"Abbott, Edith, 1876-1957",naf,http://id.loc.gov/authorities/names/n50034801,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Breckinridge, Sophonisba Preston, 1866-1948",naf,http://id.loc.gov/authorities/names/n50042437,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Freehof, Solomon Bennett, 1892-1990",naf,http://id.loc.gov/authorities/names/n50025693,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Gilkey, Charles W. (Charles Whitney), 1882-1968",naf,http://id.loc.gov/authorities/names/no2002008272,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Haydon, A. Eustace (Albert Eustace), 1880-1975",naf,http://id.loc.gov/authorities/names/n79065432,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Smith, Thomas Vernor, 1890-1964",naf,http://id.loc.gov/authorities/names/n50013220,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Reese, Curtis W. (Curtis Williford), 1887-",naf,http://id.loc.gov/authorities/names/no91004544,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Lovett, Robert Morss, 1870-1956",naf,http://id.loc.gov/authorities/names/n50038889,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Schevill, Ferdinand, 1868-1954",naf,http://id.loc.gov/authorities/names/n50077551,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Bridges, Horace J. (Horace James), 1880-1955",naf,http://id.loc.gov/authorities/names/n50040868,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Morris, Charles W. (Charles William), 1903-1979",naf,http://id.loc.gov/authorities/names/n79054753,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Mann, Louis L. (Louis Leopold), 1890-",naf,http://id.loc.gov/authorities/names/no96012005,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Bradley, Preston, 1888-",naf,http://id.loc.gov/authorities/names/no96011959,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"A telegram in favor of extending Emma Goldman's visa, signed by many members of the University of Chicago faculty and religious leaders around Chicago. The name of Edith Abbott, professor at the School of Social Administration at the University of Chicago, is spelled ""Abbot"" in the telegram.",,,,,,Gift of Frances Perkins,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_436,perkins_ivu_002,original filename: 090074209.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/immigration---impeachment/immigration-and-impeachment,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/immigration---impeachment/immigration,https://exhibitions.cul.columbia.edu/exhibits/show/melting-pot/fighters/emma_goldman,Telegram to Secretary of Labor Frances Perkins concerning Emma Goldman's admittance into the United States,,,,"April 5, 1934",correspondence,aat,http://vocab.getty.edu/aat/300026877,,,,1934-04-05,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 73,Frances Perkins Papers,Chicago (Ill.),http://id.loc.gov/authorities/names/n78086438,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Goldman, Emma, 1869-1940",naf,http://id.loc.gov/authorities/names/n50034593,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,cre,marcrelator,code,http://id.loc.gov/vocabulary/relators/cre,personal,"Abbott, Edith, 1876-1957",naf,http://id.loc.gov/authorities/names/n50034801,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Breckinridge, Sophonisba Preston, 1866-1948",naf,http://id.loc.gov/authorities/names/n50042437,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Freehof, Solomon Bennett, 1892-1990",naf,http://id.loc.gov/authorities/names/n50025693,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Gilkey, Charles W. (Charles Whitney), 1882-1968",naf,http://id.loc.gov/authorities/names/no2002008272,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Haydon, A. Eustace (Albert Eustace), 1880-1975",naf,http://id.loc.gov/authorities/names/n79065432,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Smith, Thomas Vernor, 1890-1964",naf,http://id.loc.gov/authorities/names/n50013220,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Reese, Curtis W. (Curtis Williford), 1887-",naf,http://id.loc.gov/authorities/names/no91004544,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Lovett, Robert Morss, 1870-1956",naf,http://id.loc.gov/authorities/names/n50038889,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Schevill, Ferdinand, 1868-1954",naf,http://id.loc.gov/authorities/names/n50077551,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Bridges, Horace J. (Horace James), 1880-1955",naf,http://id.loc.gov/authorities/names/n50040868,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Morris, Charles W. (Charles William), 1903-1979",naf,http://id.loc.gov/authorities/names/n79054753,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Mann, Louis L. (Louis Leopold), 1890-",naf,http://id.loc.gov/authorities/names/no96012005,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Bradley, Preston, 1888-",naf,http://id.loc.gov/authorities/names/no96011959,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"A telegram in favor of extending Emma Goldman's visa, signed by many members of the University of Chicago faculty and religious leaders around Chicago. The name of Edith Abbott, professor at the School of Social Administration at the University of Chicago, is spelled ""Abbot"" in the telegram.",,,,,,Gift of Frances Perkins,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_435,perkins_vyv_000,original filename: perkins_090074207.jpg,,,,Bailey telegram to President Franklin Delano Roosevelt about Secretary of Labor Frances Perkins,,,,"September 29, 1938",correspondence,aat,http://vocab.getty.edu/aat/300026877,,,,1938-09-29,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 106C,Frances Perkins Papers,San Antonio (Tex.),http://id.loc.gov/authorities/names/n79054641,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bailey, C. H.",,,aut,marcrelator,code,http://id.loc.gov/vocabulary/relators/aut,personal,"Roosevelt, Franklin D. (Franklin Delano), 1882-1945",naf,http://id.loc.gov/authorities/names/n79022932,ctb,marcrelator,http://id.loc.gov/vocabulary/relators/ctb,code,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bailey telegram to FDR,,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_434,perkins_tvz_000,original filename: perkins_090074206.jpg,,,,President Franklin Delano Rooselvet memo to Frances Perkins about Bailey's telegram,,,,"October 1, 1938",correspondence,aat,http://vocab.getty.edu/aat/300026877,,,,1938-10-01,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 106C,Frances Perkins Papers,Washington (D.C.),http://id.loc.gov/authorities/names/n79018774,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roosevelt, Franklin D. (Franklin Delano), 1882-1945",naf,http://id.loc.gov/authorities/names/n79022932,cre,marcrelator,code,http://id.loc.gov/vocabulary/relators/cre,personal,"Perkins, Frances, 1880-1965",,,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,"Bailey, C.H.",,,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDR memo to Frances Perkins re Bailey tel.,,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_433,perkins_upf_000,original filename: perkins_090074205.jpg,,,,"Letter from H. L. Mennerick, Secretary of the Junior Order of United American Mechanics State Council of Maryland, to President Franklin Delano Roosevelt about Secretary of Labor Perkins",,,,"April 23, 1936",correspondence,aat,http://vocab.getty.edu/aat/300026877,,,,1936-04-23,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 106C,Frances Perkins Papers,Baltimore (Md.),http://id.loc.gov/authorities/names/n79006530,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mennerick, H. L.",,,cre,marcrelator,code,http://id.loc.gov/vocabulary/relators/cre,personal,"Roosevelt, Franklin D. (Franklin Delano), 1882-1945",naf,http://id.loc.gov/authorities/names/n79022932,ctb,marcrelator,http://id.loc.gov/vocabulary/relators/ctb,code,personal,Junior Order United American Mechanics. State Council of Maryland,,,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,corporate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State Council of Maryland letter to FDR,,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_432,perkins_bmr_000,original filename: perkins_090074204.jpg,,,,President Franklin Delano Roosevelt letter to Frances Perkins about United American Mechanics State Council of Maryland,,,,"April 28, 1936",correspondence,aat,http://vocab.getty.edu/aat/300026877,,,,1936-04-28,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 106C,Frances Perkins Papers,Washington (D.C.),http://id.loc.gov/authorities/names/n79018774,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,Junior Order United American Mechanics,naf,http://id.loc.gov/authorities/names/n88027761,corporate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maryland,naf,http://id.loc.gov/authorities/names/n79029831,"Roosevelt, Franklin D. (Franklin Delano), 1882-1945",naf,http://id.loc.gov/authorities/names/n79022932,cre,marcrelator,code,http://id.loc.gov/vocabulary/relators/cre,personal,"Perkins, Frances, 1880-1965",,,ctb,marcrelator,code,http://id.loc.gov/vocabulary/relators/ctb,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDR letter to Frances Perkins re State Council of Maryland,,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_431,perkins_pyv_000,original filename: perkins_090074203.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/trade-unions---strikes/trade-unions,,,Statement for Newsreel,,,,"March 8, 1939",manuscripts,lcsh,http://id.loc.gov/authorities/subjects/sh85080672,,,,1939-03-08,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 51,Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,American Federation of Labor,naf,http://id.loc.gov/authorities/names/n79091711,corporate,Congress of Industrial Organizations (U.S.),naf,http://id.loc.gov/authorities/names/n80081625,corporate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,cre,marcrelator,code,http://id.loc.gov/vocabulary/relators/cre,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This was the Secretary of Labor’s statement on the meeting of the American Federation of Labor and the Congress of Industrial Organizations officials.,,,,,,Gift of Frances Perkins,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
