item - public,item - itemId,item - featured,item - MODS - RepositoryName - text,item - MODS - TypeofDate - text 1,item - MODS - TypeofDate - text 2,item - MODS - KeyDate - text 1,item - MODS - KeyDate - text 2,item - MODS - FormGenre - text 1,item - MODS - FormGenre - text 2,item - MODS - FormGenre - text 3,item - MODS - DigitalOrigin - text,item - MODS - LanguageofCataloging - text,item - MODS - Notes - text 1,item - MODS - Notes - text 2,item - MODS - Notes - text 3,item - MODS - Notes - text 4,item - MODS - ShelfLocation - text,item - MODS - Collection - text,item - MODS - PlaceofOrigin - text 1,item - MODS - PlaceofOrigin - text 2,item - MODS - PlaceofOrigin - text 3,item - MODS - PublicationPlace - text,item - MODS - Subrepository - text,item - MODS - PublicationDate - text,item - MODS - PhysicalDescription - text,item - MODS - PhysicalLocation - text,item - DublinCore - Title - text,item - DublinCore - Creator - text,item - DublinCore - Date - text,item - DublinCore - Description - text,item - DublinCore - Source - text,item - DublinCore - Subject - text 1,item - DublinCore - Subject - text 2,item - DublinCore - Subject - text 3,item - DublinCore - Subject - text 4,item - DublinCore - Subject - text 5,item - DublinCore - Subject - text 6,item - DublinCore - Subject - text 7,item - DublinCore - Subject - text 8,item - DublinCore - Subject - text 9,item - DublinCore - Identifier - text,item - DublinCore - Language - text,item - DublinCore - Publisher - text,item - DublinCore - Coverage - text,item - DublinCore - Relation - text,item - DublinCore - Rights - text,item - DublinCore - Format - text,item - DublinCore - Type - text,item - DublinCore - Contributor - text,item - OriginalFileLoadedIntoOmeka - text,item - AdditionalItemMetadata - Provenance - text,item - AdditionalItemMetadata - SpatialCoverage - text,item - AdditionalItemMetadata - TemporalCoverage - text,item - AdditionalItemMetadata - Citation - text,item - AdditionalItemMetadata - RightsHolder - text,item - OmekaCollection,item - ItemType,item - ItemType - text,item - tagContainer - tag - tagId,item - tagContainer - tag - name
1,7481,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-07-04,,photographs,,,,,Original filename: 130058030.tif,,,,"Box 9, Folder 21",Barney Rosset papers,"Liuchow, China",,,,,,,,Coolies Pull 10-ton Roller: verso,"Manwarren, F.D. | United States. Army. Signal Corps
",4-Jul-45,"CT-45-25580 Liuchow, China, Airstrip, 4 Jul 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058030.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7480,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-07-04,,photographs,,,,,Original filename: 130058029.tif,Caption from reverse of photograph,,,"Box 9, Folder 21",Barney Rosset papers,"Liuchow, China",,,,,,,,Coolies Pull 10-ton Roller: recto,"Manwarren, F.D. | United States. Army. Signal Corps
",4-Jul-45,"CT-45-25580 Liuchow, China, Airstrip, 4 Jul 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058029.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7474,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-07-17,,photographs,,,,,Original filename: 130058023.tif,,,,"Box 9, Folder 20",Barney Rosset papers,"Liuchow, China",,,,,,,,Victory Parade Liuchow Aerial: verso,"Shemorry, W. E. | United States. Army. Signal Corps
",17-Jul-45,"CT-45-26723, Liuchow, China, 17 Jul 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058023.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7473,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-07-17,,photographs,,,,,Original filename: 130058022.tif,Caption from reverse of photograph,,,"Box 9, Folder 20",Barney Rosset papers,"Liuchow, China",,,,,,,,Victory Parade Liuchow Aerial: recto,"Shemorry, W. E. | United States. Army. Signal Corps
",17-Jul-45,"CT-45-26723, Liuchow, China, 17 Jul 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058022.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7467,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-07-17,,photographs,,,,,Original filename: 130058015.tif,,,,"Box 9, Folder 20",Barney Rosset papers,"Liuchow, China",,,,,,,,Victory Parade Liuchow: verso,"Shemorry, W. E. | United States. Army. Signal Corps
",17-Jul-45,"CT-45-26722, Liuchow, China, 17 July 1945",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058015.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7466,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-07-17,,photographs,,,,,Original filename: 130058014.tif,Caption from reverse of photograph,,,"Box 9, Folder 20",Barney Rosset papers,"Liuchow, China",,,,,,,,Victory Parade Liuchow: recto,"Shemorry, W. E. | United States. Army. Signal Corps
",17-Jul-45,"CT-45-26722, Liuchow, China, 17 July 1945",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058014.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7569,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-07-19,,photographs,,,,,Original filename: 130058118.tif,,,,"Box 9, Folder 34",Barney Rosset papers,"Kweiyang, China","Liuchow, China",,,,,,,Pontoon Ferry: verso,"Shemorry, W. E. | United States. Army. Signal Corps
",19-Jul-45,"CT-45-26448, Southeastern Front, 19 Jul 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058118.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7568,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-07-19,,photographs,,,,,Original filename: 130058117.tif,Caption from reverse of photograph,,,"Box 9, Folder 34",Barney Rosset papers,"Kweiyang, China","Liuchow, China",,,,,,,Pontoon Ferry: recto,"Shemorry, W. E. | United States. Army. Signal Corps
",19-Jul-45,"CT-45-26448, Southeastern Front, 19 Jul 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058117.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7522,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-07-19,,photographs,,,,,Original filename: 130058071.tif,,,,"Box 9, Folder 27",Barney Rosset papers,"Kweiyang, China","Luichow, China",,,,,,,Blown-up Locomotive: verso,"Shemorry, W. E. | United States. Army. Signal Corps
",19-Jul-45,"CT-45-26455, Kweiyang to Southeastern Front, 19 July 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058071.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7521,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-07-19,,photographs,,,,,Original filename: 130058070.tif,Caption from reverse of photograph,,,"Box 9, Folder 27",Barney Rosset papers,"Kweiyang, China","Luichow, China",,,,,,,Blown-up Locomotive: recto,"Shemorry, W. E. | United States. Army. Signal Corps
",19-Jul-45,"CT-45-26455, Kweiyang to Southeastern Front, 19 July 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058070.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7572,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-07-24,,photographs,,,,,Original filename: 130058121.tif,,,,"Box 9, Folder 34",Barney Rosset papers,"Liuchow, China",,,,,,,,Clearing Bridge Wreckage: verso,"Shemorry, W. E. | United States. Army. Signal Corps
",24-Jul-45,"CT-45-26457, Liuchow, China, 24 July 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058121.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7571,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-07-24,,photographs,,,,,Original filename: 130058120.tif,Caption from reverse of photograph,,,"Box 9, Folder 34",Barney Rosset papers,"Liuchow, China",,,,,,,,Clearing Bridge Wreckage: recto,"Shemorry, W. E. | United States. Army. Signal Corps
",24-Jul-45,"CT-45-26457, Liuchow, China, 24 July 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058120.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7660,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-08-03 ,,correspondence,,,rd,eng,Original filename: 130058169.tif,,,,"Box 20, Folder 15",Barney Rosset papers,,,,,,,,,3 August 1945 Passantino letter to Barney Rosset's parents,"Passantino, Joe",3 Aug. 45,,,,,,,,,,,,,eng,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058169.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7663,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-08-17 ,,correspondence,,,,,Original filename: 130058172.tif,,,,"Box 20, Folder 15",Barney Rosset papers,,,,,,,,,17 August 1945 letter to parents: page 3,"Rosset, Barney",17 Aug. 45,,,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058172.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7662,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-08-17 ,,correspondence,,,,,Original filename: 130058171.tif,,,,"Box 20, Folder 15",Barney Rosset papers,,,,,,,,,17 August 1945 letter to parents: page 2,"Rosset, Barney",17 Aug. 45,,,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058171.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7661,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-08-17 ,,correspondence,,,,,Original filename: 130058170.tif,,,,"Box 20, Folder 15",Barney Rosset papers,,,,,,,,,17 August 1945 letter to parents: page 1,"Rosset, Barney",17 Aug. 45,,,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058170.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7565,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-08-25,,photographs,,,,,Original filename: 130058114.tif,,,,"Box 9, Folder 33",Barney Rosset papers,"Chungking, China",,,,,,,,Doolittle Raiders: verso,"Gilliland, Technician Fifth Grade  | United States. Army. Signal Corps
",25-Aug-45,"CT-45-70,210, 8/25/45, Photo T/5 Gilliland, Three survivors of General Doolittle's Tokyo flight, released from Jap prison camp at Peiping, arrive at Chungking by air. Left to right: Cpl. Jacob D. DeShazer, 32, Madras, Ore.; 2nd Lt Robert L. Hite, 25, Earth, Tex.; 2nd Lt. Charles J. Wielsen, 28, Hyrum, Utah. Fourth man is Pvt. Eddie Laursen, El Monte, Calif., who was captured by Japs on Bataan.",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058114.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7564,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-08-25,,photographs,,,,,Original filename: 130058113.tif,Caption from reverse of photograph,,,"Box 9, Folder 33",Barney Rosset papers,"Chungking, China",,,,,,,,Doolittle Raiders: recto,"Gilliland, Technician Fifth Grade  | United States. Army. Signal Corps
",25-Aug-45,"CT-45-70,210, 8/25/45, Photo T/5 Gilliland, Three survivors of General Doolittle's Tokyo flight, released from Jap prison camp at Peiping, arrive at Chungking by air. Left to right: Cpl. Jacob D. DeShazer, 32, Madras, Ore.; 2nd Lt Robert L. Hite, 25, Earth, Tex.; 2nd Lt. Charles J. Wielsen, 28, Hyrum, Utah. Fourth man is Pvt. Eddie Laursen, El Monte, Calif., who was captured by Japs on Bataan.",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058113.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7553,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-08-28 ,,photographs,,,rd,eng,Original filename: 130058102.tif,,,,"Box 9, Folder 33",Barney Rosset papers,"Chungking, China",,,,,,,,Mao And US Ambassadors: verso,"Gilliland, Technician Fifth Grade  | United States. Army. Signal Corps
",28-Aug-45,"CT-45-70,228, 8/28/45 Photo Gilliland, Mao Tse Tung, North China Communist party chairman, and U.S. ambassador Patrick J. Hurley chat with party officials upon arrival at Chungking from Yan'an for a conference with central government chiefs. ",,,,,,,,,,,,eng,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058102.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7552,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-08-28 ,,photographs,,,rd,eng,Original filename: 130058101.tif,Caption from reverse of photograph,,,"Box 9, Folder 33",Barney Rosset papers,"Chungking, China",,,,,,,,Mao And US Ambassadors: recto,"Gilliland, Technician Fifth Grade  | United States. Army. Signal Corps
",28-Aug-45,"CT-45-70,228, 8/28/45 Photo Gilliland, Mao Tse Tung, North China Communist party chairman, and U.S. ambassador Patrick J. Hurley chat with party officials upon arrival at Chungking from Yan'an for a conference with central government chiefs. ",,,,,,,,,,,,eng,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058101.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7499,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-08-29,,photographs,,,,,Original filename: 130058048.tif,,,,"Box 9, Folder 23",Barney Rosset papers,"Kunming, China",,,,,,,,American Soldier And Chinese Looking At Album: verso,"Hendrick, Technician Fourth Grade  | United States. Army. Signal Corps
",29-Aug-45,"CT-45-26987, Kunming, China, 29 Aug 45,",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058048.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7498,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-08-29,,photographs,,,,,Original filename: 130058047.tif,Caption from reverse of photograph,,,"Box 9, Folder 23",Barney Rosset papers,"Kunming, China",,,,,,,,American Soldier And Chinese Looking At Album: recto,"Hendrick, Technician Fourth Grade  | United States. Army. Signal Corps
",29-Aug-45,"CT-45-26987, Kunming, China, 29 Aug 45,",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058047.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7543,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09,,photographs,,,,,Original filename: 130058092.tif,Caption 1. from reverse of photograph; caption 2. provided by Barney Rosset,,,"Box 9, Folder 31",Barney Rosset papers,"Shanghai, China",,,,,,,,Shanghai Riverfront With Kids,"Rosset, Barney",Sep-45,"1. Along the docks Broadway Mansions in the background 2. Shanghai riverfront, September 1945. Photograph by Barney Rosset",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058092.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7559,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09-03,,photographs,,,,,Original filename: 130058108.tif,,,,"Box 9, Folder 33",Barney Rosset papers,"Chungking, China",,,,,,,,Victory Parade Chungking: verso,"Kienzle, Staff Sergeant  | United States. Army. Signal Corps
",3-Sep-45,"CT-45-70,249, 9/3/45 Photo by S/Sgt Kienzle, Chinese crowding the war capital of Chungking sheer wildly as a contingent of U.S. soldiers and WAOS keep through the streets as part of an interminable V-J day parade.  ",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058108.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7558,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09-03,,photographs,,,,,Original filename: 130058107.tif,Caption from reverse of photograph,,,"Box 9, Folder 33",Barney Rosset papers,"Chungking, China",,,,,,,,Victory Parade Chungking: recto,"Kienzle, Staff Sergeant  | United States. Army. Signal Corps
",3-Sep-45,"CT-45-70,249, 9/3/45 Photo by S/Sgt Kienzle, Chinese crowding the war capital of Chungking sheer wildly as a contingent of U.S. soldiers and WAOS keep through the streets as part of an interminable V-J day parade.  ",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058107.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7542,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09-06,,photographs,,,,,Original filename: 130058091.tif,,,,"Box 9, Folder 31",Barney Rosset papers,"Shanghai, China",,,,,,,,Marshall Tang En Po Enters Shanghai: verso,"Manwarren, F.D. | United States. Army. Signal Corps
",6-Sep-45,"CT-45-2716, Shanghai, China, 6 Sep 45 ",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058091.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7541,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09-06,,photographs,,,,,Original filename: 130058090.tif,Caption from reverse of photograph,,,"Box 9, Folder 31",Barney Rosset papers,"Shanghai, China",,,,,,,,Marshall Tang En Po Enters Shanghai: recto,"Manwarren, F.D. | United States. Army. Signal Corps
",6-Sep-45,"CT-45-2716, Shanghai, China, 6 Sep 45 ",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058090.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7540,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09-08 ,,photographs,,,rd,eng,Original filename: 130058089.tif,,,,"Box 9, Folder 31",Barney Rosset papers,"Kiangwan, China",,,,,,,,Crowds at Kiangwan Airfield Greet Incoming 94th Chinese Army of Occupation : verso,"Ewing, Lieutenant   | United States. Army. Signal Corps
",8-Sep-45,8 Sep 45,,,,,,,,,,,,eng,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058089.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7539,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09-08 ,,photographs,,,rd,eng,Original filename: 130058088.tif,Caption from reverse of photograph,,,"Box 9, Folder 31",Barney Rosset papers,"Kiangwan, China",,,,,,,,Crowds at Kiangwan Airfield Greet Incoming 94th Chinese Army of Occupation : recto,"Ewing, Lieutenant   | United States. Army. Signal Corps
",8-Sep-45,8 Sep 45,,,,,,,,,,,,eng,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058088.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7575,0,"Rare Book and Manuscript Library, Columbia University",inferred,,1945-09-09,,photographs,,,,,Original filename: 130058124.tif,Date and location inferred,,,"Box 9, Folder 34",Barney Rosset papers,"Nanking, China",,,,,,,,Surrender Actually Signing,"Rosset, Barney | United States. Army. Signal Corps
",9-Sep-45,CT-45-26784,,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058124.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7574,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09-09,,photographs,,,,,Original filename: 130058123.tif,,,,"Box 9, Folder 34",Barney Rosset papers,"Nanking, China",,,,,,,,Surrender Facing Tables: verso,"Loeb, Lieutenant  | United States. Army. Signal Corps
",9-Sep-45,"CT-45-27101, Nanking, China, 9 Sept 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058123.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7573,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09-09,,photographs,,,,,Original filename: 130058122.tif,Caption from reverse of photograph,,,"Box 9, Folder 34",Barney Rosset papers,"Nanking, China",,,,,,,,Surrender Facing Tables: recto,"Loeb, Lieutenant  | United States. Army. Signal Corps
",9-Sep-45,"CT-45-27101, Nanking, China, 9 Sept 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058122.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7563,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09-09,,photographs,,,,,Original filename: 130058112.tif,,,,"Box 9, Folder 33",Barney Rosset papers,"Nanking, China",,,,,,,,Ho Ying Chin Signing At Table: verso,"Loeb, Lieutenant  | United States. Army. Signal Corps
",9-Sep-45,"CT-45-27104, Nanking, China, 9 Sept 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058112.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7562,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09-09,,photographs,,,,,Original filename: 130058111.tif,Caption from reverse of photograph,,,"Box 9, Folder 33",Barney Rosset papers,"Nanking, China",,,,,,,,Ho Ying Chin Signing At Table: recto,"Loeb, Lieutenant  | United States. Army. Signal Corps
",9-Sep-45,"CT-45-27104, Nanking, China, 9 Sept 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058111.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7561,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09-09,,photographs,,,,,Original filename: 130058110.tif,,,,"Box 9, Folder 33",Barney Rosset papers,"Nanking, China",,,,,,,,Ho Ying Chin Signing Surrender: verso,"Loeb, Lieutenant  | United States. Army. Signal Corps
",9-Sep-45,"CT-45-27106, Nanking, China, 9 Sept 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058110.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7560,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09-09,,photographs,,,,,Original filename: 130058109.tif,Caption from reverse of photograph,,,"Box 9, Folder 33",Barney Rosset papers,"Nanking, China",,,,,,,,Ho Ying Chin Signing Surrender: recto,"Loeb, Lieutenant  | United States. Army. Signal Corps
",9-Sep-45,"CT-45-27106, Nanking, China, 9 Sept 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058109.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7557,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09-09,,photographs,,,,,Original filename: 130058106.tif,,,,"Box 9, Folder 33",Barney Rosset papers,"Nanking, China",,,,,,,,General Okamura: verso,"Loeb, Lieutenant  | United States. Army. Signal Corps
",9-Sep-45,"CT-45-27108, Nanking, China, 9 Sep 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058106.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7556,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09-09,,photographs,,,,,Original filename: 130058105.tif,Caption from reverse of photograph,,,"Box 9, Folder 33",Barney Rosset papers,"Nanking, China",,,,,,,,General Okamura: recto,"Loeb, Lieutenant  | United States. Army. Signal Corps
",9-Sep-45,"CT-45-27108, Nanking, China, 9 Sep 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058105.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7511,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09-09,,photographs,,,,,Original filename: 130058060.tif,,,,"Box 9, Folder 26",Barney Rosset papers,"Nanking, China",,,,,,,,Long View Of 9 Sept 45 Surrender--nanking: verso,"Loeb, Lieutenant  | United States. Army. Signal Corps
",9 Sept. 45,"CT-45-27110, Nanking, China, 9 Sep 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058060.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7510,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09-09 ,,photographs,,,rd,eng,Original filename: 130058059.tif,Caption from reverse of photograph,,,"Box 9, Folder 26",Barney Rosset papers,"Nanking, China",,,,,,,,Long View Of 9 Sept 45 Surrender--Nanking: recto,"Loeb, Lieutenant  | United States. Army. Signal Corps
",9 Sept. 45,"CT-45-27110, Nanking, China, 9 Sep 45",,,,,,,,,,,,eng,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058059.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7665,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09-12 ,,correspondence,,,,,Original filename: 130058174.tif,,,,"Box 20, Folder 15",Barney Rosset papers,,,,,,,,,12 September 1945 letter to parents: page 2,"Rosset, Barney",12 Sep. 45,,,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058174.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7664,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09-12 ,,correspondence,,,,,Original filename: 130058173.tif,,,,"Box 20, Folder 15",Barney Rosset papers,,,,,,,,,12 September 1945 letter to parents: page 1,"Rosset, Barney",12 Sep. 45,,,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058173.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7567,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09-16,,photographs,,,,,Original filename: 130058116.tif,,,,"Box 9, Folder 33",Barney Rosset papers,"Canton, China",,,,,,,,Tanaka And Buick: verso,"Jones, Technician Fourth Grade  | United States. Army. Signal Corps
",16-Sep-45,"CT-45-27258, Canton, China, 16 Sept 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058116.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7566,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09-16,,photographs,,,,,Original filename: 130058115.tif,Caption from reverse of photograph,,,"Box 9, Folder 33",Barney Rosset papers,"Canton, China",,,,,,,,Tanaka And Buick: recto,"Jones, Technician Fourth Grade  | United States. Army. Signal Corps
",16-Sep-45,"CT-45-27258, Canton, China, 16 Sept 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058115.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7548,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09-19,,photographs,,,,,Original filename: 130058097.tif,Caption from reverse of photograph,,,"Box 9, Folder 31",Barney Rosset papers,"Shanghai, China",,,,,,,,Aerial View Of Shanghai,"Ewing, Lieutenant   | United States. Army. Signal Corps
",19-Sep-45,"CT-45-27477, Shanghai, China, 19 Sept 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058097.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7584,0,"Rare Book and Manuscript Library, Columbia University",exact,,"1945-09-19
",,photographs,,,,,Original filename: 130058133.tif,,,,"Box 9, Folder 31",Barney Rosset papers,"Shanghai, China",,,,,,,,Aerial View Of Shanghai: verso,"Ewing, Lieutenant   | United States. Army. Signal Corps
",19-Sep-45,"CT-45-27477, Shanghai, China, 19 Sept 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058133.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
1,7551,0,"Rare Book and Manuscript Library, Columbia University",exact,,1945-09-20,,photographs,,,,,Original filename: 130058100.tif,,,,"Box 9, Folder 32",Barney Rosset papers,"Nanking, China",,,,,,,,Searching Japanese For Firearms: verso,"Kocourek, Technician Fourth Grade  | United States. Army. Signal Corps
",20-Sep-45,"CT-45-27485, Nanking, China, 20 Sept 45",,,,,,,,,,,,,,,,,,,,http://ldpd.cul.columbia.edu/rosset_china_130058/130058100.jpg,,,,,,Barney Rosset's China Photographs,Still Image,,,
